session_id,vehicle_id,vehicle_type,number_plate,entry_time,exit_time,crossing_duration,run_type,algorithm,created_at
session_split_1781700134495,sim-b500766d591e,v1042,two_wheeler,GJ31HO9707,0.0,1250.65,1250.65,rl,Custom,2026-06-17T12:44:25.916033
session_split_1781700134495,sim-b500766d591e,v1036,car,TS26GB9866,0.0,1250.85,1250.85,rl,Custom,2026-06-17T12:44:25.923672
session_split_1781700134495,sim-b500766d591e,v1043,two_wheeler,UP21FJ6150,0.0,1250.95,1250.95,rl,Custom,2026-06-17T12:44:25.923672
session_split_1781700134495,sim-b500766d591e,v1055,car,KL14GA9410,0.0,1251.35,1251.35,baseline,fixed_time,2026-06-17T12:44:25.996025
session_split_1781700134495,sim-b500766d591e,v1055,car,KL14GA9410,0.0,1251.35,1251.35,rl,PPO,2026-06-17T12:44:26.001526
session_split_1781700134495,sim-b500766d591e,v1056,car,DL59GS6316,0.0,1251.35,1251.35,rl,PPO,2026-06-17T12:44:26.008141
session_split_1781700134495,sim-b500766d591e,v1055,car,KL14GA9410,0.0,1251.35,1251.35,rl,DQN,2026-06-17T12:44:26.013147
session_split_1781700134495,sim-b500766d591e,v1055,car,KL14GA9410,0.0,1251.35,1251.35,rl,SAC,2026-06-17T12:44:26.013147
session_split_1781700134495,sim-b500766d591e,v1046,ev_scooter,UP77ZS4746,0.0,1251.35,1251.35,rl,Custom,2026-06-17T12:44:26.024498
session_split_1781700134495,sim-b500766d591e,v1054,two_wheeler,KA77TF4756,0.0,1251.35,1251.35,rl,Custom,2026-06-17T12:44:26.028798
session_split_1781700134495,sim-b500766d591e,v1037,car,MH65PC6876,0.0,1251.45,1251.45,rl,Custom,2026-06-17T12:44:26.028798
session_split_1781700134495,sim-b500766d591e,v1028,car,TS61YV1938,0.0,1252.05,1252.05,rl,Custom,2026-06-17T12:44:26.045247
session_split_1781700134495,sim-b500766d591e,v1045,car,HR91GU8844,0.0,1252.35,1252.35,rl,PPO,2026-06-17T12:44:26.060347
session_split_1781700134495,sim-b500766d591e,v1045,car,HR91GU8844,0.0,1252.95,1252.95,rl,DQN,2026-06-17T12:44:26.073652
session_split_1781700134495,sim-b500766d591e,v1041,car,MH40WT4385,0.0,1253.05,1253.05,rl,SAC,2026-06-17T12:44:26.076906
session_split_1781700134495,sim-b500766d591e,v1044,ev_scooter,KA78SR6381,0.0,1253.05,1253.05,rl,SAC,2026-06-17T12:44:26.076906
session_split_1781700134495,sim-b500766d591e,v1042,two_wheeler,GJ31HO9707,0.0,1253.05,1253.05,rl,A2C,2026-06-17T12:44:26.092997
session_split_1781700134495,sim-b500766d591e,v1032,car,HR75PC7391,0.0,1253.15,1253.15,rl,SAC,2026-06-17T12:44:26.092997
session_split_1781700134495,sim-b500766d591e,v1040,two_wheeler,HR05AK6985,0.0,1253.15,1253.15,rl,SAC,2026-06-17T12:44:26.092997
session_split_1781700134495,sim-b500766d591e,v1036,car,TS26GB9866,0.0,1253.25,1253.25,rl,A2C,2026-06-17T12:44:26.108458
session_split_1781700134495,sim-b500766d591e,v1037,car,MH65PC6876,0.0,1253.25,1253.25,rl,A2C,2026-06-17T12:44:26.108458
session_split_1781700134495,sim-b500766d591e,v1047,auto_rickshaw,KL70ZD3768,0.0,1253.45,1253.45,rl,PPO,2026-06-17T12:44:26.123668
session_split_1781700134495,sim-b500766d591e,v1047,auto_rickshaw,KL70ZD3768,0.0,1253.55,1253.55,baseline,fixed_time,2026-06-17T12:44:26.124270
session_split_1781700134495,sim-b500766d591e,v1043,two_wheeler,UP21FJ6150,0.0,1253.65,1253.65,rl,A2C,2026-06-17T12:44:26.124270
session_split_1781700134495,sim-b500766d591e,v1029,car,HR19JG4392,0.0,1253.65,1253.65,rl,Custom,2026-06-17T12:44:26.139328
session_split_1781700134495,sim-b500766d591e,v1047,auto_rickshaw,KL70ZD3768,0.0,1253.75,1253.75,rl,SAC,2026-06-17T12:44:26.143099
session_split_1781700134495,sim-b500766d591e,v1058,two_wheeler,GJ37YM1999,0.0,1253.85,1253.85,baseline,fixed_time,2026-06-17T12:44:26.218599
session_split_1781700134495,sim-b500766d591e,v1057,two_wheeler,TS86EB4923,0.0,1253.85,1253.85,rl,DQN,2026-06-17T12:44:26.223631
session_split_1781700134495,sim-b500766d591e,v1058,two_wheeler,GJ37YM1999,0.0,1253.85,1253.85,rl,DQN,2026-06-17T12:44:26.223631
session_split_1781700134495,sim-b500766d591e,v1048,car,TN31ND2222,0.0,1254.15,1254.15,rl,PPO,2026-06-17T12:44:26.234140
session_split_1781700134495,sim-b500766d591e,v1048,car,TN31ND2222,0.0,1254.25,1254.25,baseline,fixed_time,2026-06-17T12:44:26.243083
session_split_1781700134495,sim-b500766d591e,v1048,car,TN31ND2222,0.0,1254.35,1254.35,rl,SAC,2026-06-17T12:44:26.249868
session_split_1781700134495,sim-b500766d591e,v1046,ev_scooter,UP77ZS4746,0.0,1255.15,1255.15,rl,A2C,2026-06-17T12:44:26.264963
session_split_1781700134495,sim-b500766d591e,v1038,auto_rickshaw,AP50AR9140,0.0,1255.25,1255.25,rl,A2C,2026-06-17T12:44:26.273782
session_split_1781700134495,sim-b500766d591e,v1059,car,KL26RX3685,0.0,1256.35,1256.35,baseline,fixed_time,2026-06-17T12:44:26.353502
session_split_1781700134495,sim-b500766d591e,v1060,car,GJ25RV9659,0.0,1256.35,1256.35,rl,A2C,2026-06-17T12:44:26.353502
session_split_1781700134495,sim-b500766d591e,v1060,car,GJ25RV9659,0.0,1256.35,1256.35,rl,Custom,2026-06-17T12:44:26.353502
session_split_1781700134495,sim-b500766d591e,v1049,auto_rickshaw,MH10EU1822,0.0,1256.55,1256.55,rl,Custom,2026-06-17T12:44:26.375402
session_split_1781700134495,sim-b500766d591e,v1039,two_wheeler,HR88ZK7108,0.0,1256.65,1256.65,rl,DQN,2026-06-17T12:44:26.379423
session_split_1781700134495,sim-b500766d591e,v1049,auto_rickshaw,MH10EU1822,0.0,1258.05,1258.05,rl,A2C,2026-06-17T12:44:26.400549
session_split_1781700134495,sim-b500766d591e,v1039,two_wheeler,HR88ZK7108,0.0,1258.25,1258.25,rl,PPO,2026-06-17T12:44:26.406446
session_split_1781700134495,sim-b500766d591e,v1046,ev_scooter,UP77ZS4746,0.0,1258.35,1258.35,rl,PPO,2026-06-17T12:44:26.415654
session_split_1781700134495,sim-b500766d591e,v1062,cab,MH67OP9305,0.0,1258.85,1258.85,baseline,fixed_time,2026-06-17T12:44:26.495360
session_split_1781700134495,sim-b500766d591e,v1061,ev_scooter,GJ85XE4085,0.0,1258.85,1258.85,rl,A2C,2026-06-17T12:44:26.495360
session_split_1781700134495,sim-b500766d591e,v1062,cab,MH67OP9305,0.0,1258.85,1258.85,rl,A2C,2026-06-17T12:44:26.506496
session_split_1781700134495,sim-b500766d591e,v1049,auto_rickshaw,MH10EU1822,0.0,1258.95,1258.95,rl,DQN,2026-06-17T12:44:26.510564
session_split_1781700134495,sim-b500766d591e,v1051,two_wheeler,DL07NF2522,0.0,1259.05,1259.05,rl,Custom,2026-06-17T12:44:26.523727
session_split_1781700134495,sim-b500766d591e,v1050,car,TS93IX5853,0.0,1259.15,1259.15,rl,DQN,2026-06-17T12:44:26.529788
session_split_1781700134495,sim-b500766d591e,v1049,auto_rickshaw,MH10EU1822,0.0,1259.55,1259.55,rl,PPO,2026-06-17T12:44:26.541392
session_split_1781700134495,sim-b500766d591e,v1051,two_wheeler,DL07NF2522,0.0,1259.95,1259.95,rl,PPO,2026-06-17T12:44:26.551743
session_split_1781700134495,sim-b500766d591e,v1051,two_wheeler,DL07NF2522,0.0,1260.65,1260.65,rl,DQN,2026-06-17T12:44:26.551743
session_split_1781700134495,sim-b500766d591e,v1053,car,UP65FL6476,0.0,1261.15,1261.15,rl,PPO,2026-06-17T12:44:26.579101
session_split_1781700134495,sim-b500766d591e,v1053,car,UP65FL6476,0.0,1261.15,1261.15,rl,Custom,2026-06-17T12:44:26.583568
session_split_1781700134495,sim-b500766d591e,v1063,car,MH43EW7309,0.0,1261.35,1261.35,baseline,fixed_time,2026-06-17T12:44:26.667487
session_split_1781700134495,sim-b500766d591e,v1065,two_wheeler,TN11RK5143,0.0,1261.35,1261.35,baseline,fixed_time,2026-06-17T12:44:26.673623
session_split_1781700134495,sim-b500766d591e,v1064,car,AP97FN9550,0.0,1261.35,1261.35,rl,DQN,2026-06-17T12:44:26.673623
session_split_1781700134495,sim-b500766d591e,v1065,two_wheeler,TN11RK5143,0.0,1261.35,1261.35,rl,DQN,2026-06-17T12:44:26.683752
session_split_1781700134495,sim-b500766d591e,v1063,car,MH43EW7309,0.0,1261.35,1261.35,rl,A2C,2026-06-17T12:44:26.692757
session_split_1781700134495,sim-b500766d591e,v1065,two_wheeler,TN11RK5143,0.0,1261.35,1261.35,rl,Custom,2026-06-17T12:44:26.698800
session_split_1781700134495,sim-b500766d591e,v1054,two_wheeler,KA77TF4756,0.0,1261.65,1261.65,rl,PPO,2026-06-17T12:44:26.706488
session_split_1781700134495,sim-b500766d591e,v1054,two_wheeler,KA77TF4756,0.0,1261.65,1261.65,rl,DQN,2026-06-17T12:44:26.706488
session_split_1781700134495,sim-b500766d591e,v1038,auto_rickshaw,AP50AR9140,0.0,1261.75,1261.75,baseline,fixed_time,2026-06-17T12:44:26.714432
session_split_1781700134495,sim-b500766d591e,v1026,car,AP15UW8268,0.0,1261.85,1261.85,baseline,fixed_time,2026-06-17T12:44:26.727030
session_split_1781700134495,sim-b500766d591e,v1043,two_wheeler,UP21FJ6150,0.0,1261.85,1261.85,baseline,fixed_time,2026-06-17T12:44:26.731116
session_split_1781700134495,sim-b500766d591e,v1046,ev_scooter,UP77ZS4746,0.0,1261.85,1261.85,baseline,fixed_time,2026-06-17T12:44:26.731116
session_split_1781700134495,sim-b500766d591e,v1023,car,MH41LF1059,0.0,1261.95,1261.95,baseline,fixed_time,2026-06-17T12:44:26.742959
session_split_1781700134495,sim-b500766d591e,v1036,car,TS26GB9866,0.0,1261.95,1261.95,baseline,fixed_time,2026-06-17T12:44:26.746840
session_split_1781700134495,sim-b500766d591e,v1047,auto_rickshaw,KL70ZD3768,0.0,1262.25,1262.25,rl,A2C,2026-06-17T12:44:26.746840
session_split_1781700134495,sim-b500766d591e,v1048,car,TN31ND2222,0.0,1262.25,1262.25,rl,A2C,2026-06-17T12:44:26.762043
session_split_1781700134495,sim-b500766d591e,v1029,car,HR19JG4392,0.0,1262.45,1262.45,baseline,fixed_time,2026-06-17T12:44:26.762043
session_split_1781700134495,sim-b500766d591e,v1051,two_wheeler,DL07NF2522,0.0,1262.45,1262.45,baseline,fixed_time,2026-06-17T12:44:26.773628
session_split_1781700134495,sim-b500766d591e,v1053,car,UP65FL6476,0.0,1262.45,1262.45,rl,A2C,2026-06-17T12:44:26.783655
session_split_1781700134495,sim-b500766d591e,v1053,car,UP65FL6476,0.0,1262.65,1262.65,baseline,fixed_time,2026-06-17T12:44:26.790203
session_split_1781700134495,sim-b500766d591e,v1053,car,UP65FL6476,0.0,1262.85,1262.85,rl,DQN,2026-06-17T12:44:26.799217
session_split_1781700134495,sim-b500766d591e,v1049,auto_rickshaw,MH10EU1822,0.0,1262.95,1262.95,baseline,fixed_time,2026-06-17T12:44:26.800218
session_split_1781700134495,sim-b500766d591e,v1056,car,DL59GS6316,0.0,1263.75,1263.75,baseline,fixed_time,2026-06-17T12:44:26.819866
session_split_1781700134495,sim-b500766d591e,v1066,ev_scooter,DL78MF8880,0.0,1263.85,1263.85,baseline,fixed_time,2026-06-17T12:44:26.895858
session_split_1781700134495,sim-b500766d591e,v1067,auto_rickshaw,AP21GX4145,0.0,1263.85,1263.85,baseline,fixed_time,2026-06-17T12:44:26.902941
session_split_1781700134495,sim-b500766d591e,v1067,auto_rickshaw,AP21GX4145,0.0,1263.85,1263.85,rl,DQN,2026-06-17T12:44:26.910090
session_split_1781700134495,sim-b500766d591e,v1066,ev_scooter,DL78MF8880,0.0,1263.85,1263.85,rl,SAC,2026-06-17T12:44:26.917433
session_split_1781700134495,sim-b500766d591e,v1045,car,HR91GU8844,0.0,1263.85,1263.85,rl,A2C,2026-06-17T12:44:26.921119
session_split_1781700134495,sim-b500766d591e,v1066,ev_scooter,DL78MF8880,0.0,1263.85,1263.85,rl,A2C,2026-06-17T12:44:26.923781
session_split_1781700134495,sim-b500766d591e,v1056,car,DL59GS6316,0.0,1263.85,1263.85,rl,Custom,2026-06-17T12:44:26.923781
session_split_1781700134495,sim-b500766d591e,v1055,car,KL14GA9410,0.0,1264.75,1264.75,rl,Custom,2026-06-17T12:44:26.952677
session_split_1781700134495,sim-b500766d591e,v1052,truck,HR74ND9009,0.0,1265.05,1265.05,rl,A2C,2026-06-17T12:44:26.952677
session_split_1781700134495,sim-b500766d591e,v1069,car,DL44OT5727,0.0,1266.35,1266.35,baseline,fixed_time,2026-06-17T12:44:27.046432
session_split_1781700134495,sim-b500766d591e,v1068,ev_scooter,HR99BN4802,0.0,1266.35,1266.35,rl,A2C,2026-06-17T12:44:27.046432
session_split_1781700134495,sim-b500766d591e,v1069,car,DL44OT5727,0.0,1266.35,1266.35,rl,Custom,2026-06-17T12:44:27.046432
session_split_1781700134495,sim-b500766d591e,v1058,two_wheeler,GJ37YM1999,0.0,1266.45,1266.45,rl,Custom,2026-06-17T12:44:27.065795
session_split_1781700134495,sim-b500766d591e,v1057,two_wheeler,TS86EB4923,0.0,1266.75,1266.75,baseline,fixed_time,2026-06-17T12:44:27.077990
session_split_1781700134495,sim-b500766d591e,v1047,auto_rickshaw,KL70ZD3768,0.0,1266.95,1266.95,rl,DQN,2026-06-17T12:44:27.077990
session_split_1781700134495,sim-b500766d591e,v1052,truck,HR74ND9009,0.0,1266.95,1266.95,rl,DQN,2026-06-17T12:44:27.092958
session_split_1781700134495,sim-b500766d591e,v1057,two_wheeler,TS86EB4923,0.0,1267.05,1267.05,rl,Custom,2026-06-17T12:44:27.093526
session_split_1781700134495,sim-b500766d591e,v1056,car,DL59GS6316,0.0,1267.25,1267.25,rl,SAC,2026-06-17T12:44:27.108613
session_split_1781700134495,sim-b500766d591e,v1058,two_wheeler,GJ37YM1999,0.0,1267.45,1267.45,rl,PPO,2026-06-17T12:44:27.108613
session_split_1781700134495,sim-b500766d591e,v1057,two_wheeler,TS86EB4923,0.0,1267.85,1267.85,rl,PPO,2026-06-17T12:44:27.170135
session_split_1781700134495,sim-b500766d591e,v1057,two_wheeler,TS86EB4923,0.0,1267.85,1267.85,rl,SAC,2026-06-17T12:44:27.197658
session_split_1781700134495,sim-b500766d591e,v1053,car,UP65FL6476,0.0,1268.65,1268.65,rl,SAC,2026-06-17T12:44:27.261245
session_split_1781700134495,sim-b500766d591e,v1060,car,GJ25RV9659,0.0,1268.65,1268.65,rl,SAC,2026-06-17T12:44:27.288042
session_split_1781700134495,sim-b500766d591e,v1071,car,HR95TN3810,0.0,1268.85,1268.85,baseline,fixed_time,2026-06-17T12:44:27.377647
session_split_1781700134495,sim-b500766d591e,v1070,ev_scooter,TS53AJ3035,0.0,1268.85,1268.85,rl,PPO,2026-06-17T12:44:27.388024
session_split_1781700134495,sim-b500766d591e,v1070,ev_scooter,TS53AJ3035,0.0,1268.85,1268.85,rl,Custom,2026-06-17T12:44:27.409640
session_split_1781700134495,sim-b500766d591e,v1046,ev_scooter,UP77ZS4746,0.0,1268.95,1268.95,rl,SAC,2026-06-17T12:44:27.425598
session_split_1781700134495,sim-b500766d591e,v1051,two_wheeler,DL07NF2522,0.0,1269.15,1269.15,rl,SAC,2026-06-17T12:44:27.445750
session_split_1781700134495,sim-b500766d591e,v1060,car,GJ25RV9659,0.0,1269.25,1269.25,baseline,fixed_time,2026-06-17T12:44:27.463675
session_split_1781700134495,sim-b500766d591e,v1050,car,TS93IX5853,0.0,1269.35,1269.35,rl,SAC,2026-06-17T12:44:27.482363
session_split_1781700134495,sim-b500766d591e,v1058,two_wheeler,GJ37YM1999,0.0,1269.65,1269.65,rl,SAC,2026-06-17T12:44:27.511176
session_split_1781700134495,sim-b500766d591e,v1045,car,HR91GU8844,0.0,1269.95,1269.95,rl,Custom,2026-06-17T12:44:27.545822
session_split_1781700134495,sim-b500766d591e,v1048,car,TN31ND2222,0.0,1270.55,1270.55,rl,Custom,2026-06-17T12:44:27.585850
session_split_1781700134495,sim-b500766d591e,v1044,ev_scooter,KA78SR6381,0.0,1270.75,1270.75,rl,Custom,2026-06-17T12:44:27.613557
session_split_1781700134495,sim-b500766d591e,v1047,auto_rickshaw,KL70ZD3768,0.0,1270.75,1270.75,rl,Custom,2026-06-17T12:44:27.630557
session_split_1781700134495,sim-b500766d591e,v1061,ev_scooter,GJ85XE4085,0.0,1271.05,1271.05,rl,SAC,2026-06-17T12:44:27.650633
session_split_1781700134495,sim-b500766d591e,v1058,two_wheeler,GJ37YM1999,0.0,1271.25,1271.25,rl,A2C,2026-06-17T12:44:27.667700
session_split_1781700134495,sim-b500766d591e,v1073,two_wheeler,GJ11VW6849,0.0,1271.35,1271.35,baseline,fixed_time,2026-06-17T12:44:27.755649
session_split_1781700134495,sim-b500766d591e,v1073,two_wheeler,GJ11VW6849,0.0,1271.35,1271.35,rl,PPO,2026-06-17T12:44:27.772107
session_split_1781700134495,sim-b500766d591e,v1063,car,MH43EW7309,0.0,1271.35,1271.35,rl,DQN,2026-06-17T12:44:27.788064
session_split_1781700134495,sim-b500766d591e,v1073,two_wheeler,GJ11VW6849,0.0,1271.35,1271.35,rl,SAC,2026-06-17T12:44:27.805030
session_split_1781700134495,sim-b500766d591e,v1051,two_wheeler,DL07NF2522,0.0,1271.35,1271.35,rl,A2C,2026-06-17T12:44:27.823325
session_split_1781700134495,sim-b500766d591e,v1056,car,DL59GS6316,0.0,1271.35,1271.35,rl,A2C,2026-06-17T12:44:27.839653
session_split_1781700134495,sim-b500766d591e,v1059,car,KL26RX3685,0.0,1271.35,1271.35,rl,A2C,2026-06-17T12:44:27.854617
session_split_1781700134495,sim-b500766d591e,v1073,two_wheeler,GJ11VW6849,0.0,1271.35,1271.35,rl,A2C,2026-06-17T12:44:27.867293
session_split_1781700134495,sim-b500766d591e,v1073,two_wheeler,GJ11VW6849,0.0,1271.35,1271.35,rl,Custom,2026-06-17T12:44:27.884948
session_split_1781700134495,sim-b500766d591e,v1061,ev_scooter,GJ85XE4085,0.0,1271.45,1271.45,baseline,fixed_time,2026-06-17T12:44:27.901571
session_split_1781700134495,sim-b500766d591e,v1052,truck,HR74ND9009,0.0,1271.55,1271.55,rl,Custom,2026-06-17T12:44:27.916835
session_split_1781700134495,sim-b500766d591e,v1060,car,GJ25RV9659,0.0,1271.75,1271.75,rl,PPO,2026-06-17T12:44:27.937784
session_split_1781700134495,sim-b500766d591e,v1061,ev_scooter,GJ85XE4085,0.0,1271.75,1271.75,rl,PPO,2026-06-17T12:44:27.950386
session_split_1781700134495,sim-b500766d591e,v1059,car,KL26RX3685,0.0,1271.85,1271.85,rl,PPO,2026-06-17T12:44:27.969237
session_split_1781700134495,sim-b500766d591e,v1055,car,KL14GA9410,0.0,1272.05,1272.05,rl,A2C,2026-06-17T12:44:27.986617
session_split_1781700134495,sim-b500766d591e,v1057,two_wheeler,TS86EB4923,0.0,1272.05,1272.05,rl,A2C,2026-06-17T12:44:28.005531
session_split_1781700134495,sim-b500766d591e,v1062,cab,MH67OP9305,0.0,1272.15,1272.15,rl,Custom,2026-06-17T12:44:28.022406
session_split_1781700134495,sim-b500766d591e,v1062,cab,MH67OP9305,0.0,1272.35,1272.35,rl,DQN,2026-06-17T12:44:28.042511
session_split_1781700134495,sim-b500766d591e,v1059,car,KL26RX3685,0.0,1272.95,1272.95,rl,SAC,2026-06-17T12:44:28.074559
session_split_1781700134495,sim-b500766d591e,v1065,two_wheeler,TN11RK5143,0.0,1273.75,1273.75,rl,PPO,2026-06-17T12:44:28.110943
session_split_1781700134495,sim-b500766d591e,v1075,car,TN82YQ3917,0.0,1273.85,1273.85,baseline,fixed_time,2026-06-17T12:44:28.188480
session_split_1781700134495,sim-b500766d591e,v1074,ev_scooter,TN22UY2212,0.0,1273.85,1273.85,rl,PPO,2026-06-17T12:44:28.202563
session_split_1781700134495,sim-b500766d591e,v1074,ev_scooter,TN22UY2212,0.0,1273.85,1273.85,rl,SAC,2026-06-17T12:44:28.218107
session_split_1781700134495,sim-b500766d591e,v1074,ev_scooter,TN22UY2212,0.0,1273.85,1273.85,rl,A2C,2026-06-17T12:44:28.235343
session_split_1781700134495,sim-b500766d591e,v1063,car,MH43EW7309,0.0,1274.05,1274.05,rl,Custom,2026-06-17T12:44:28.254656
session_split_1781700134495,sim-b500766d591e,v1064,car,AP97FN9550,0.0,1274.25,1274.25,baseline,fixed_time,2026-06-17T12:44:28.276458
session_split_1781700134495,sim-b500766d591e,v1065,two_wheeler,TN11RK5143,0.0,1274.35,1274.35,rl,A2C,2026-06-17T12:44:28.300062
session_split_1781700134495,sim-b500766d591e,v1065,two_wheeler,TN11RK5143,0.0,1274.45,1274.45,rl,SAC,2026-06-17T12:44:28.319785
session_split_1781700134495,sim-b500766d591e,v1064,car,AP97FN9550,0.0,1274.45,1274.45,rl,A2C,2026-06-17T12:44:28.334517
session_split_1781700134495,sim-b500766d591e,v1064,car,AP97FN9550,0.0,1274.55,1274.55,rl,SAC,2026-06-17T12:44:28.349801
session_split_1781700134495,sim-b500766d591e,v1064,car,AP97FN9550,0.0,1274.95,1274.95,rl,PPO,2026-06-17T12:44:28.374377
session_split_1781700134495,sim-b500766d591e,v1067,auto_rickshaw,AP21GX4145,0.0,1275.95,1275.95,rl,SAC,2026-06-17T12:44:28.419169
session_split_1781700134495,sim-b500766d591e,v1067,auto_rickshaw,AP21GX4145,0.0,1276.25,1276.25,rl,PPO,2026-06-17T12:44:28.448932
session_split_1781700134495,sim-b500766d591e,v1066,ev_scooter,DL78MF8880,0.0,1276.25,1276.25,rl,Custom,2026-06-17T12:44:28.461016
session_split_1781700134495,sim-b500766d591e,v1076,car,KA68KL4232,0.0,1276.35,1276.35,rl,DQN,2026-06-17T12:44:28.550214
session_split_1781700134495,sim-b500766d591e,v1076,car,KA68KL4232,0.0,1276.35,1276.35,rl,SAC,2026-06-17T12:44:28.563589
session_split_1781700134495,sim-b500766d591e,v1077,car,UP63LE6883,0.0,1276.35,1276.35,rl,SAC,2026-06-17T12:44:28.580145
session_split_1781700134495,sim-b500766d591e,v1067,auto_rickshaw,AP21GX4145,0.0,1276.35,1276.35,rl,A2C,2026-06-17T12:44:28.593133
session_split_1781700134495,sim-b500766d591e,v1076,car,KA68KL4232,0.0,1276.35,1276.35,rl,A2C,2026-06-17T12:44:28.608397
session_split_1781700134495,sim-b500766d591e,v1066,ev_scooter,DL78MF8880,0.0,1276.95,1276.95,rl,DQN,2026-06-17T12:44:28.640282
session_split_1781700134495,sim-b500766d591e,v1056,car,DL59GS6316,0.0,1277.05,1277.05,rl,DQN,2026-06-17T12:44:28.659497
session_split_1781700134495,sim-b500766d591e,v1061,ev_scooter,GJ85XE4085,0.0,1277.15,1277.15,rl,DQN,2026-06-17T12:44:28.679146
session_split_1781700134495,sim-b500766d591e,v1079,two_wheeler,DL20XJ2664,0.0,1278.85,1278.85,baseline,fixed_time,2026-06-17T12:44:28.811189
session_split_1781700134495,sim-b500766d591e,v1079,two_wheeler,DL20XJ2664,0.0,1278.85,1278.85,rl,DQN,2026-06-17T12:44:28.820036
session_split_1781700134495,sim-b500766d591e,v1079,two_wheeler,DL20XJ2664,0.0,1278.85,1278.85,rl,Custom,2026-06-17T12:44:28.834494
session_split_1781700134495,sim-b500766d591e,v1068,ev_scooter,HR99BN4802,0.0,1278.95,1278.95,rl,Custom,2026-06-17T12:44:28.856947
session_split_1781700134495,sim-b500766d591e,v1059,car,KL26RX3685,0.0,1279.15,1279.15,rl,DQN,2026-06-17T12:44:28.878745
session_split_1781700134495,sim-b500766d591e,v1060,car,GJ25RV9659,0.0,1279.15,1279.15,rl,DQN,2026-06-17T12:44:28.893061
session_split_1781700134495,sim-b500766d591e,v1071,car,HR95TN3810,0.0,1281.05,1281.05,rl,DQN,2026-06-17T12:44:28.982571
session_split_1781700134495,sim-b500766d591e,v1070,ev_scooter,TS53AJ3035,0.0,1281.15,1281.15,baseline,fixed_time,2026-06-17T12:44:28.998412
session_split_1781700134495,sim-b500766d591e,v1068,ev_scooter,HR99BN4802,0.0,1281.25,1281.25,rl,SAC,2026-06-17T12:44:29.017275
session_split_1781700134495,sim-b500766d591e,v1081,auto_rickshaw,MH05FC5754,0.0,1281.35,1281.35,rl,DQN,2026-06-17T12:44:29.090519
session_split_1781700134495,sim-b500766d591e,v1063,car,MH43EW7309,0.0,1281.45,1281.45,rl,SAC,2026-06-17T12:44:29.103375
session_split_1781700134495,sim-b500766d591e,v1069,car,DL44OT5727,0.0,1281.55,1281.55,rl,SAC,2026-06-17T12:44:29.128871
session_split_1781700134495,sim-b500766d591e,v1070,ev_scooter,TS53AJ3035,0.0,1281.65,1281.65,rl,DQN,2026-06-17T12:44:29.152004
session_split_1781700134495,sim-b500766d591e,v1062,cab,MH67OP9305,0.0,1282.05,1282.05,rl,SAC,2026-06-17T12:44:29.187677
session_split_1781700134495,sim-b500766d591e,v1070,ev_scooter,TS53AJ3035,0.0,1282.45,1282.45,rl,A2C,2026-06-17T12:44:29.220956
session_split_1781700134495,sim-b500766d591e,v1071,car,HR95TN3810,0.0,1282.75,1282.75,rl,A2C,2026-06-17T12:44:29.248251
session_split_1781700134495,sim-b500766d591e,v1063,car,MH43EW7309,0.0,1283.85,1283.85,rl,PPO,2026-06-17T12:44:29.389271
session_split_1781700134495,sim-b500766d591e,v1082,two_wheeler,HR22YF1821,0.0,1283.85,1283.85,rl,PPO,2026-06-17T12:44:29.399661
session_split_1781700134495,sim-b500766d591e,v1082,two_wheeler,HR22YF1821,0.0,1283.85,1283.85,rl,DQN,2026-06-17T12:44:29.411849
session_split_1781700134495,sim-b500766d591e,v1082,two_wheeler,HR22YF1821,0.0,1283.85,1283.85,rl,Custom,2026-06-17T12:44:29.431107
session_split_1781700134495,sim-b500766d591e,v1069,car,DL44OT5727,0.0,1283.95,1283.95,rl,PPO,2026-06-17T12:44:29.451650
session_split_1781700134495,sim-b500766d591e,v1052,truck,HR74ND9009,0.0,1284.15,1284.15,rl,PPO,2026-06-17T12:44:29.473860
session_split_1781700134495,sim-b500766d591e,v1072,ev_scooter,MH10VG7167,0.0,1284.15,1284.15,rl,Custom,2026-06-17T12:44:29.493101
session_split_1781700134495,sim-b500766d591e,v1072,ev_scooter,MH10VG7167,0.0,1284.35,1284.35,rl,SAC,2026-06-17T12:44:29.521722
session_split_1781700134495,sim-b500766d591e,v1062,cab,MH67OP9305,0.0,1284.45,1284.45,rl,PPO,2026-06-17T12:44:29.534886
session_split_1781700134495,sim-b500766d591e,v1066,ev_scooter,DL78MF8880,0.0,1284.55,1284.55,rl,PPO,2026-06-17T12:44:29.563201
session_split_1781700134495,sim-b500766d591e,v1068,ev_scooter,HR99BN4802,0.0,1285.15,1285.15,rl,PPO,2026-06-17T12:44:29.606743
session_split_1781700134495,sim-b500766d591e,v1072,ev_scooter,MH10VG7167,0.0,1285.35,1285.35,rl,PPO,2026-06-17T12:44:29.624631
session_split_1781700134495,sim-b500766d591e,v1075,car,TN82YQ3917,0.0,1286.05,1286.05,rl,A2C,2026-06-17T12:44:29.680076
session_split_1781700134495,sim-b500766d591e,v1085,two_wheeler,TS69VA1615,0.0,1286.35,1286.35,baseline,fixed_time,2026-06-17T12:44:29.788626
session_split_1781700134495,sim-b500766d591e,v1084,tsrtc_bus,MH09YQ2156,0.0,1286.35,1286.35,rl,SAC,2026-06-17T12:44:29.802863
